; 13
apuesto; 2
apuntado; 1
apuntando; 1
apuntar; 1
apuntaron; 1
apuntes; 3
apuntó; 1
aquel; 51
aquella; 38
aquellas; 2
aquello; 24
aquellos; 8
aquél; 7
aquélla; 3
aquí; 81
arado; 1
araña; 1
arañas; 2
arbusto; 1
arcada; 1
ardientes; 1
ardía; 1
ardían; 1
arena; 2
arenoso; 1
argolla; 1
arma; 1
armado; 2
armadura; 1
armaduras; 6
armarios; 1
armas; 1
arneses; 1
aro; 2
aroma; 4
aros; 5
arpa; 1
arrancado; 1
arrancando; 1
arrancándose; 1
arrancó; 4
arrastraba; 4
arrastraban; 1
arrastrado; 2
arrastrando; 5
arrastrar; 2
arrastrara; 1
arrastrarlos; 1
arrastraron; 1
arrastró; 3
arrebato; 1
arrebató; 1
arreglado; 3
arreglan; 2
arreglarlo; 1
arreglaron; 2
arregléis; 1
arregló; 2
arremangados; 1
arremangó; 1
arremetió; 1
arriba; 18
arriesgarnos; 1
arriesgarse; 2
arriesgue; 1
arrojado; 1
arrojando; 3
arrojó; 5
arroyo; 1
arroz; 1
arrugada; 1
arrugadas; 1
arrugado; 4
arte; 1
artes; 1
artificiales; 4
artículos; 1
asada; 2
asadas; 2
asado; 1
asados; 1
asalto; 1
asando; 1
asco; 1
asegurar; 1
aseguraron; 1
asegurarse; 3
aseguraría; 1
aseguremos; 1
aseguro; 4
asegurándola; 1
aseguró; 1
asfódelo; 2
asiente; 1
asiento; 13
asientos; 6
asignatura; 2
asimilarlo; 1
asintieron; 1
asintió; 8
asistir; 2
asomados; 1
asomaron; 1
asombrada; 1
asombrado; 7
asombrados; 3
asombro; 7
asombrosamente; 1
asombrosas; 1
asombroso; 2
asombrosos; 1
asombro; 1
asomó; 3
aspecto; 16
aspectos; 1
aspereza; 1
asquerosa; 1
astillada; 1
astrólogos; 1
astucia; 1
astuta; 1
asunto; 6
asuntos; 6
asusta; 1
asustada; 2
asustado; 3
asustados; 1
asustan; 1
asustarme; 1
asustarte; 1
así; 63
ataban; 1
atacando; 1
atacar; 1
atacarán; 1
atacó; 2
atada; 2
atajo; 1
atajos; 1
ataques; 1
atardecer; 1
atascado; 1
atemorizaba; 1
atemorizado; 1
atención; 17
atención; 2
atender; 1
atentamente; 1
atentos; 1
aterrado; 1
aterradora; 1
aterrados; 1
aterrado; 1
aterrizaba; 1
aterrizaje; 1
aterrizaron; 1
aterrizó; 2
aterrorizada; 2
aterrorizado; 5
aterrorizados; 3
aterró; 1
atigrado; 3
atizador; 1
atracciones; 1
atractivo; 1
atragantándose; 1
atragantó; 1
atrapa; 2
atrapada; 1
atrapado; 7
atrapado!»; 1
atrapados; 2
atrapan; 4
atrapando; 1
atrapar; 4
atrapara; 2
atraparan; 1
atraparemos; 1
atraparla; 4
atraparlas; 1
atraparlo; 4
atraparte; 1
atraparé; 1
atrape; 1
atrapó; 1
atrasado; 2
atravesaba; 1
atravesar; 1
atravesó; 1
atrevas; 2
atrever; 1
atreverse; 1
atrevería; 3
atreves; 2
atrevido; 1
atrevió; 2
atrevía; 4
atropellado; 1
atropellaron; 1
atropelló; 2
atroz; 1
atrás; 25
atrás; 1
aturdido; 1
atusó; 1
atónito; 1
atónito; 2
audacia; 1
augurio; 1
aula; 13
aulas; 3
aullaba; 1
aullando; 1
aullido; 5
aullidos; 2
aumenta; 1
aumentaba; 1
aumentaban; 1
aumentó; 1
aunque; 40
autobús; 1
autopista; 1
autoprotección; 1
avanzaba; 2
avanzados; 1
avanzando; 2
avanzando; 1
avanzaran; 1
avanzó; 1
avena; 1
aventura; 3
aventura»; 1
avergonzada; 1
avergonzado; 1
averiguado; 2
averiguando; 1
averiguar; 4
averiguasteis; 1
aves; 3
avisado; 1
avisando; 2
avisar; 1
avisara; 1
avisarle; 1
avisarnos; 1
aviso; 2
avisos; 1
avisáis; 1
avión; 2
axila; 1
ayer; 4
ayuda; 9
ayudaban; 1
ayudado; 1
ayudante; 1
ayudar; 2
ayudara; 1
ayudarlo; 1
ayudarnos; 1
ayudaron; 1
ayudarte; 4
ayudaría; 2
ayude; 1
ayudándolo; 3
ayudéis; 1
ayudó; 3
ayuntamiento; 1
azabache; 1
azar; 1
azotaba; 1
azucarera; 1
azul; 7
azules; 6
azúcar; 1
aéreo; 1
añadir; 1
añadiste; 1
añadió; 1
añado; 1
añadía; 1
año; 59
años; 37
año; 2
aún; 9
b-buscar; 1
b...»; 1
babeaba; 1
bah; 1
bailaba; 1
bailaban; 1
bailara; 1
baja; 8
bajaba; 3
bajad; 1
bajando; 2
bajar; 3
bajaron; 5
bajaré; 1
baja; 1
bajo; 20
bajos; 1
bajó; 13
bala; 2
balanceaba; 1
balanceándolo; 1
balanceó; 5
balanza; 2
balanzas; 1
balas; 1
ballesta; 5
ballesta; 1
baloncesto; 2
balón; 1
banco; 3
bancos; 1
banda; 4
bandada; 1
bandejas; 1
banquete; 4
bar; 4
barato; 1
barba; 11
barba; 2
barbudo; 1
barras; 1
barrera; 4
barriles; 1
barro; 1
barro; 1
barría; 1
barón; 1
bastante; 8
bastones; 4
bastón; 12
basura; 3
bata; 3
batalla; 2
batas; 2
bate; 2
bazos; 1
baño; 8
baúl; 8
baúles; 2
baúl; 1
beba; 1
bebe; 2
beber; 6
bebido; 1
bebiendo; 1
bebiéndola; 1
bebió; 2
bebía; 2
beicon; 3
belleza; 1
beneficioso; 1
berrinche; 2
besado; 1
besara; 1
beso; 2
bestia; 3
besó; 2
bezoar; 3
biblioteca; 24
bibliotecaria; 1
bicicleta; 5
bien; 104
bien.»; 1
bienvenido; 1
bien»; 1
bifurcaba; 1
bifurcación; 1
bigote; 2
bigotes; 6
bigote; 1
billete; 4
billetes; 1
binoculares; 4
binoculares; 1
bisagra; 1
bizcocho; 1
bizcochos; 1
blanca; 7
blancas; 9
blanco; 15
blancos; 3
blanco»; 1
blanda; 1
bloquea; 1
bludger; 8
bludgers; 11
boa; 4
bobo»; 1
boca; 28
bocabajo; 2
bocadillo; 2
bocadillos; 5
bocas; 1
bofetada; 1
bola; 5
bolas; 2
bolos; 1
bolsa; 7
bolsas; 2
bolsillo; 16
bolsillos; 10
bolsita; 1
bombines; 1
bombones; 3
bondadosa; 1
bondadosamente; 1
bonete; 1
bonita; 4
bonitas; 2
bonito; 7
bonitos; 1
boquiabierta; 1
boquiabierto; 3
boquiabiertos; 2
borde; 10
bordeando; 1
bordes; 1
bordo; 1
borracho; 1
borrachos; 1
borrar; 1
borren; 1
bosque; 33
bosques; 3
bostezando; 3
bostezó; 2
bota; 1
botas; 6
bote; 10
botecitos; 2
botella; 5
botellas; 7
botellita; 1
botes; 5
boxeo; 1
brandy; 4
brasas; 1
bravo; 1
brazo; 20
brazos; 16
brilla; 3
brillaba; 9
brillaban; 6
brillando; 5
brillante; 16
brillantemente; 1
brillantes; 12
brillantes; 1
brillaron; 1
brillo; 4
brilló; 2
brinco; 1
brisa; 2
broches; 1
broma; 9
bromas; 1
bromeando; 1
bronce; 5
bruja; 10
brujas; 9
brujo; 2
brujos; 1
bruscamente; 4
brusquedad; 1
buen; 18
buena; 9
buenas; 6
bueno; 25
buenos; 3
buenísimo; 1
bufó; 2
buitre; 1
bulliciosos; 1
bullían; 1
bulto; 4
burbujas; 2
burlar; 3
burlarse; 1
burlarán; 1
burlona; 4
burlonamente; 1
burlonas; 1
burlándose; 1
burló; 3
burlón; 2
burlón; 3
burros; 1
busca; 3
buscaba; 2
buscaban; 2
buscado; 3
buscador; 12
buscadores; 3
buscador»; 1
buscando; 21
buscar; 23
buscara; 1
buscaras; 1
buscarla; 1
buscarlo; 5
buscarlos; 3
buscaros; 1
buscarte; 1
buscará; 1
buscarías; 1
buscas; 1
buscó; 4
busque; 2
busques; 1
buzón; 3
buñuelos; 2
básicos; 2
béisbol; 1
búfalo; 1
cabalgar; 1
caballero; 4
caballerosidad; 1
caballo; 9
caballos; 1
cabaña; 19
cabecera; 1
cabello; 10
cabeza; 100
cabezas; 21
cabeza; 1
cabo; 1
cabra; 1
cabían; 1
cacareo; 1
cacareó; 1
cachorro; 2
cada; 51
cadenas; 1
cae; 2
caer; 33
caerse; 2
café; 1
caja; 14
cajas; 4
caja; 1
calabaza; 3
calabazas; 1
calabozo; 1
calabozos; 2
calamar; 1
calcetines; 5
caldero; 8
calderos; 3
calentarse; 1
calidez; 1
caliente; 2
calientes; 3
caligrafía; 1
callada; 1
callados; 1
callaos; 1
callara; 1
calle; 24
callejón; 8
calles; 1
callos; 1
calma; 7
calmara; 1
calmarlo; 2
calmarse; 1
calma; 5
calmó; 2
calor; 7
calurosos; 1
calvo; 2
calvos; 1
calzados; 1
calzando; 1
cama; 38
camas; 3
cambiaba; 1
cambiaban; 1
cambiado; 4
cambiando; 3
cambiar; 3
cambiaros; 1
cambiará; 1
cambiaré; 1
cambiaría; 1
cambiemos; 1
cambio; 7
cambios; 2
cambiéis; 1
cambió; 4
camino; 34
camisa; 1
camisas; 2
campana; 1
campanadas; 1
campanilla; 1
campeonato; 3
campestre; 1
campeón; 1
campo; 12
campos; 2
canario; 1
canastas; 1
canción; 4
canica; 1
canoso; 1
cansada; 1
cansado; 4
cansados; 1
cansancio; 1
cantando; 2
cantar; 3
cantemos; 1
cantidad; 10
cantidades; 2
cantinero; 3
cantinero; 1
canto; 1
canturreaba; 1
canturreó; 1
caoba; 2
capa; 61
capaz; 3
capitán; 6
captaron; 1
capturado; 1
capture; 1
captó; 3
capucha; 1
cara; 49
caracol; 4
caradura; 1
caramelo; 3
caramelos; 2
caramelos; 1
caras; 4
caravana; 1
cara; 3
carbones; 1
carcaj; 1
carcajadas; 3
carecían; 1
cargado; 2
cargados; 1
cargo; 2
cargó; 1
cariño; 2
carmesí; 1
carne; 5
carpa; 1
carrera; 1
carreras; 3
carrito; 7
carro; 5
carros; 1
carro; 1
carta; 40
cartas; 25
cartas-bomba; 1
cartel; 2
cartero; 1
carácter; 2
carámbanos; 1
casa; 83
casaron; 2
casas; 13
casas; 1
cascarón; 2
casco; 1
cascos; 3
casero; 1
casi; 79
casillas; 1
casillero; 1
casilleros; 1
caso; 15
castaño; 2
castigado; 3
castigados; 1
castigo; 7
castigos; 4
castigó; 1
castillo; 22
castillo; 1
castor; 1
casualidad; 1
casualmente; 1
casual; 1
catorce; 1
causa; 6
causaba; 1
cautelosamente; 1
cayendo; 2
cayera; 2
cayeron; 4
cayó; 16
cazador; 3
cazadora; 3
cazadores; 8
cazan; 1
cazar; 3
cazuela; 3
caía; 10
caían; 1
caída; 3
caídas; 1
caído; 1
cañería; 2
cañonazo; 1
cañón; 2
cedido; 1
cegador; 1
cegadora; 1
cejas; 4
celador; 3
celebraciones; 2
celebrado; 1
celebrando; 1
celebrar; 5
celebrará; 1
celebridad; 1
celos; 1
celoso; 1
cemento; 1
cena; 6
cenar; 1
ceniza; 1
centauro; 8
centauros; 4
centelleaban; 2
centenar; 2
central; 1
centrara; 1
centro; 5
centró; 1
centímetros; 13
cerca; 47
cercana; 2
cercanas; 1
cercano; 2
cercano; 1
cerdo; 9
cerdo»; 1
cereales; 2
cerebro; 4
cerebros; 1
ceremonia; 2
cerilla; 2
cerillas; 1
cerraba; 1
cerraban; 2
cerrada; 6
cerradas; 2
cerrado; 2
cerrados; 2
cerradura; 9
cerrar; 4
cerraron; 2
cerrarse; 2
cerró; 12
cesar; 1
cesaron; 1
cetrina; 1
ceño; 1
ceñudo; 5
chaparrón; 1
chapucero; 1
chaqueta; 3
charla; 3
charlando; 1
charlar; 1
charlas; 3
chasqueó; 1
chasquido; 1
chica; 2
chicas; 5
chicle; 1
chico; 37
chicos; 11
chiflado; 1
chiflados; 1
chillando; 1
chillido; 3
chillona; 3
chimenea; 13
chimeneas; 1
chiquilladas; 1
chispas; 6
chiste; 2
chocaba; 1
chocado; 1
chocando; 1
chocar; 5
chocaron; 1
chocaría; 1
chocas; 1
chocolate; 19
chocolate; 1
chocó; 8
choque; 2
chorreaba; 1
chorreando; 2
choza; 2
chuletas; 1
chupando; 1
chupándolo; 1
cicatrices; 2
cicatriz; 16
cicatriz; 1
cicatriz»; 1
cielo; 16
cielos; 5
cielo; 1
cien; 4
ciencia; 1
ciento; 5
cientos; 10
cierra; 2
cierta; 1
cierto; 9
cinco; 27
cincuenta; 13
cine; 1
cines; 1
cinta; 4
cintura; 2
cinturón; 1
circo; 1
circulaba; 1
circunstancias; 2
ciudad; 5
ciudades; 1
claqué; 1
clara; 1
claramente; 5
claras; 1
claridad; 1
claro; 23
claros; 1
clase; 49
clases; 19
clavaba; 1
clavada; 2
clavado; 1
clavados; 2
clavaron; 1
claves; 1
clavo; 1
clavos; 1
clavos; 1
clavándole; 1
clavó; 3
clic; 1
cliente; 1
co-conocerte; 1
cobarde; 1
cobras; 1
cobre; 4
cobró; 1
coche; 20
coches; 2
cocida; 1
cocidas; 3
cocina; 17
cocinado; 1
cocina; 1
coco; 1
codazo; 1
codicia; 2
codo; 1
coge; 3
cogen; 1
coger; 8
cogerlo; 1
cogerá; 1
coges; 2
cogido; 5
cogiendo; 5
cogieron; 1
cogiéndolo; 1
cogió; 27
cogote; 1
cogía; 3
coja; 1
cojan; 1
cojeaba; 2
cojeando; 1
cojín; 1
cola; 15
colaba; 1
colcha; 1
coleccionar; 1
coleccionarlos; 1
coleccionas; 1
colecta; 1
colegio; 64
colgaba; 4
colgaban; 5
colgado; 2
colgando; 5
colgante; 1
colgaros; 1
colgó; 1
colina; 1
colinas; 1
collar; 1
colmillos; 6
colocar; 1
color; 30
coloradas; 1
colorado; 1
colores; 6
colosales; 1
comadreja; 2
comas; 1
combate; 1
combinación; 1
comedor; 9
comentando; 1
comentarista; 1
comenzaba; 4
comenzaban; 3
comenzado; 7
comenzar; 6
comenzaran; 1
comenzaron; 8
comenzarían; 1
comenzó; 35
comer; 15
comerse; 1
comeré; 1
comes; 1
cometer; 2
comezón; 1
comida; 12
comido; 5
comience; 1
comiences; 1
comiendo; 4
comienza; 1
comienzan; 1
comienzo; 3
comieron; 1
comió; 2
como; 261
comp; 1
comparaba; 1
comparada; 1
comparadas; 2
compartiendo; 1
compartieron; 1
compartimento; 1
compartimiento; 7
compartimientos; 1
compartir; 5
compartirla; 1
compartía; 1
compartían; 1
compasión; 1
compañero; 2
compañeros; 1
compañía; 2
compensaron; 1
complacido; 4
complejas; 1
completamente; 5
completo; 3
complicadas; 2
comportaban; 2
comportando; 1
comportara; 1
comportarse; 1
compraba; 1
comprado; 3
comprando; 1
comprar; 10
comprara; 2
comprarle; 1
compraron; 2
comprarse; 2
comprarte; 2
compraré; 1
compraría; 1
compras; 3
compre; 1
comprenderá; 1
comprenderás; 1
comprendes; 1
comprendo; 1
comprendéis; 1
comprimido; 1
comprobando; 1
comprobar; 1
compromisos; 1
comprueban; 1
compré; 1
compró; 4
comunes; 1
comunican; 1
comunicarnos; 1
comunicarse; 1
comía; 2
comían; 2
común; 26
con; 860
concen; 1
concentrarse; 4
concerniera; 1
conciencia; 1
conciernen; 1
condenada; 1
condenado; 1
conducid; 1
conducirlos; 1
conduciéndolos; 1
conducta; 4
conductor; 1
conducía; 4
condujo; 5
conejo; 2
confiaban; 1
confiando; 1
confiar; 6
confiaron; 1
confiaría; 1
confiscó; 1
confió; 1
confunda; 1
confundido; 1
confundidos; 1
confundiendo; 1
confundieran; 1
confundió; 1
confundían; 1
confusa; 1
confusión; 3
confuso; 1
congelado; 5
congelarse; 1
conjeturas; 1
conjuntos; 1
conjurar; 1
conllevaba; 1
conmigo; 10
conmocionado; 2
conmoción; 1
conmovedor; 1
conmovido; 1
conmovido; 1
conoce; 2
conocer; 6
conocerte; 1
conocerá; 2
conocerán; 1
conocida; 2
conocido; 7
conocidos; 1
conociendo; 1
conociera; 1
conocieran; 1
conocieron; 1
conocimiento; 2
conociste; 1
conoció; 1
conocí; 3
conocía; 4
conocían; 1
conocías; 1
conozca; 1
conozco; 3
consecuencia; 1
conseguido; 11
conseguir; 8
conseguirla; 2
conseguirlo; 2
conseguirte; 1
conseguirá; 1
conseguirán; 1
conseguiste; 1
conseguí; 3
conseguía; 1
consejos; 3
conserva; 1
conservados; 1
conservar; 1
consideraban; 1
consideran; 1
considerar; 1
considerara; 2
consideraron; 1
consideré; 1
consideró; 2
consiga; 1
consignado; 1
consigo; 2
consigue; 1
consiguiendo; 1
consiguieron; 1
consiguió; 3
consolador; 1
consolarlo; 1
constante; 1
constantemente; 2
constrictor; 4
construidas; 1
construido; 1
consuelo; 1
consultar; 1
consuman; 1
consumido; 1
contaba; 6
contaban; 1
contable; 1
contacto; 3
contado; 3
contar; 1
contarlas; 1
contarle; 2
contarnos; 1
contaron; 1
contará; 1
contemplaba; 1
contemplaban; 1
contemplando; 8
contemplaron; 2
contempló; 6
contenerse; 1
contenido; 5
contenidos; 1
conteniendo; 2
contenta; 1
contentarse; 1
contento; 14
contentos; 1
contenía; 3
contestaba; 1
contestaba; 1
contestamos; 1
contestar; 3
contestara; 1
contestarle; 4
contestarte; 1
contestaré; 1
contestó; 7
contienen; 1
contigo; 15
continuaba; 2
continuación; 1
continuamente; 1
continuar; 1
continuó; 5
continuó; 1
continúa; 2
contoneándose; 1
contra; 56
contraalmirante; 1
contrabando; 1
contradecirlo; 1
contrahechizos; 1
contramaleficio; 2
contrario; 4
control; 5
controlar; 1
controlarlo; 1
contuviera; 1
contuvo; 1
conté; 1
contó; 15
conuna; 1
convencerse; 1
convencida; 1
convencido; 2
convenía; 1
conversaba; 1
conversaban; 1
conversaciones; 1
conversación; 3
conversar; 1
convertida; 1
convertido; 4
convertir; 2
convertirla; 1
convertirlo; 1
convertirá; 2
convertía; 1
convertían; 1
conviene»; 1
convierte; 1
convirtieron; 1
convirtiéndose; 1
convirtió; 3
copa; 19
copas; 5
copiaban; 1
copiar; 1
copiosamente; 1
copitas; 1
copos; 1
coraje; 1
corazones; 3
corazón; 18
corbata; 1
corcho; 1
cordialmente; 1
corneta; 1
coro; 2
corona; 1
corpulento; 3
corpulentos; 1
corre; 2
correctamente; 2
correctas; 1
correcto; 1
corredizos; 1
corren; 1
correo; 7
correos; 1
correr; 9
correspondencia; 3
correspondía; 1
correteaba; 1
corriendo; 19
corriente; 2
corrientes; 2
corriera; 1
corrieron; 6
corrigiéndoles; 1
corrió; 11
corría; 8
corrían; 2
corta; 1
cortaba; 1
cortado; 1
cortante; 4
cortante; 3
cortara; 1
cortas; 1
corte; 3
cortina; 3
cortinas; 3
cortinas; 1
cortó; 2
cosa; 35
cosas; 67
cosquillas; 1
costa; 1
costaba; 2
costado; 4
costar; 1
costillas; 2
costumbre; 6
costumbres; 1
costumbre; 2
costó; 1
crea; 1
crear; 1
crecer; 2
crecido; 4
creciendo; 1
cree; 6
creen; 2
creer; 9
creerlo; 4
creerá; 1
creerás; 1
creeréis; 2
crees; 8
creo; 29
creyera; 1
creyeron; 1
creyó; 5
crezca; 1
creéis; 1
creí; 1
creía; 6
creías; 2
creído; 3
criado; 1
criatura; 4
criaturas; 1
crimen; 2
crisis; 1
crispado; 1
cristal; 4
cristales; 1
criticando; 1
crió; 1
cromo; 7
cromos; 1
cruel; 2
crujido; 3
crujientes; 1
crujir; 1
crujió; 2
crujía; 1
cruzaba; 2
cruzaban; 2
cruzadas; 1
cruzado; 1
cruzados; 2
cruzamos; 1
cruzando; 1
cruzar; 5
cruzaron; 1
cruzas; 1
cruzó; 6
cría; 1
crías; 1
cuadrada; 1
cuadradito; 1
cuadrados; 1
cual; 2
cualquier; 24
cualquiera; 4
cuando; 191
cuantas; 1
cuanto; 7
cuantos; 2
cuarenta; 2
cuarto; 11
cuartos; 8
cuatro; 20
cuatrocientos; 4
cubierta; 4
cubiertas; 1
cubierto; 4
cubiertos; 1
cubo; 7
cubos; 1
cubra; 1
cubrir; 1
cubrirse; 1
cubrirá; 1
cubriéndose; 1
cubrió; 1
cubría; 4
cubrían; 1
cubículo; 1
cucharada; 1
cuchicheo; 1
cuellecito; 1
cuello; 13
cuello; 1
cuenta; 60
cuentas; 5
cuenta; 1
cuentes; 1
cuernos; 4
cuero; 3
cuerpo; 16
cuerpos; 1
cuidad; 1
cuidado; 24
cuidadosamente; 4
cuidadoso; 1
cuidadosos; 1
cuidar; 1
cuidarlo; 1
cuidará; 1
culpa; 7
culpabilidad; 1
culpables; 1
cultivados; 1
cumpleaños; 13
cumplir; 1
cumplió; 1
cumplí; 1
cumplía; 1
cumplían; 1
cuna; 1
curar; 1
curen; 1
curiosa; 5
curiosidad; 4
curioso; 9
curioso»; 1
curry; 1
curso; 6
cursos; 1
curva; 2
curvaron; 1
curvas; 1
curvándose; 1
custodia; 2
custodiaba; 1
custodiaban; 1
custodian; 1
custodiando; 4
custodie; 1
cut; 2
cuya; 1
cuyas; 1
cuyos; 1
cuál; 7
cuáles; 1
cuándo; 1
cuánto; 5
cuántos; 1
cálido; 1
cállate; 1
cálmate; 1
cámara; 12
cámaras; 3
cáscara; 1
célebre; 1
césped; 1
círculo; 1
círculos; 3
cómo; 53
cómodo; 1
cómodos; 1
cónico; 1
da; 6
daba; 11
daban; 4
dado; 23
dado; 1
dais; 3
dame; 1
damos; 1
dando; 17
dar; 11
daremos; 1
darle; 11
darles; 2
darme; 2
darnos; 1
darse; 18
dará; 3
daré; 1
daría; 3
das; 7
date; 2
daño; 4
daños; 1
de; 3401
debajo; 29
debe; 14
debemos; 3
deben; 7
deberes; 6
deberán; 1
deberás; 1
deberéis; 2
debería; 9
deberíais; 2
deberíamos; 2
deberían; 5
debes; 7
debido; 1
debieron; 1
debimos; 2
debió; 7
debo; 5
debéis; 3
debí; 2
debía; 30
debían; 4
decapitado; 1
decapitarlo; 1
decente; 1
decid; 1
decididamente; 2
decidido; 6
decidido; 1
decidiera; 1
decidir; 1
decidirse; 2
decidió; 4
decidían; 1
decimos; 1
decir; 77
decirle; 10
decirles; 3
decirlo; 3
decirme; 2
decirnos; 1
deciros; 4
decirte; 3
decisiones; 1
declarara; 1
declaró; 1
decoraciones; 1
decoración; 3
decorado; 1
decía; 28
decían; 7
decían»; 1
decírselo; 4
decírtelo; 3
dedicaba; 1
dedicaban; 1
dedicó; 2
dedo; 5
dedos; 13
dedos; 1
defenderse; 1
defensa; 1
deforme; 3
deformes; 1
deforme; 1
deja; 5
dejaba; 5
dejaban; 1
dejadme; 2
dejado; 8
dejando; 8
dejar; 20
dejara; 2
dejaran; 4
dejaremos; 1
dejarla; 2
dejarlas; 1
dejarle; 1
dejarles; 1
dejarlo; 2
dejarlos; 2
dejarme; 2
dejaron; 10
dejarse; 2
dejará; 6
dejaré; 1
dejen; 2
dejes; 1
dejo; 1
dejándolos; 3
dejéis; 1
dejó; 52
del; 432
delante; 26
delantera; 2
delanteras; 1
delantero; 1
delanteros; 3
delatar; 1
delatas; 1
delegado; 2
deleite; 1
delfín; 1
delgada; 2
delgadas; 1
delgado; 6
delicadeza; 1
delicado; 1
delicias; 1
delicioso; 4
deliciosos; 1
demacrado; 1
demasiadas; 1
demasiado; 31
demos; 1
demostrado; 2
demostrar; 3
demostraron; 1
demostró; 1
demás; 21
demás; 1
den; 1
dentistas; 1
dentro; 20
dependiera; 1
deporte; 3
deportivo; 1
depositaba; 1
deprimente; 1
deprimido; 2
deprisa; 4
derecha; 10
derecho; 4
derramaba; 1
derretido; 1
derribado; 1
derribar; 3
derribarlo; 1
derrota; 2
derrotada; 1
derrotado; 1
derrotar; 3
derrotó; 1
derrumbar; 2
derrumbó; 2
des; 1
desabrochadas; 1
desacostumbrado; 1
desacostumbrados; 1
desagradaba; 1
desagradable; 12
desagrado; 1
desaliñada; 1
desaliñado; 1
desanimado; 1
desaparecer; 4
desaparecido; 9
desaparecieron; 4
desapareció; 15
desapareció; 1
desaparecía; 2
desaparecían; 1
desaprobación; 2
desarrollo; 2
desastre; 1
desastres; 1
desayunado; 1
desayuno; 10
descansando; 1
descansar; 1
descansaré; 1
descaro; 1
descender; 2
descolgó; 1
descomunal; 2
desconcertado; 4
desconcierto; 1
descongelando; 1
desconocida; 1
desconocidas; 1
desconocido; 8
desconocidos; 4
descontarán; 1
descontrolarse; 1
describiendo; 1
descubierto; 9
descubra; 1
descubran; 1
descubre; 1
descubridor; 1
descubrieran; 2
descubriesen; 1
descubrimiento; 4
descubrimientos; 2
descubrir; 5
descubrirlo; 2
descubrirnos; 1
descubrirás; 1
descubriste; 1
descubrió; 6
descubría; 2
descuenten; 1
descuidada; 1
descuidado; 2
desde; 52
desdentado; 1
desdoblando; 1
desdoblar; 1
desdobló; 1
desdén; 1
deseaba; 11
deseaban; 2
deseado; 5
deseando; 7
desear; 1
deseara; 1
desearon; 1
deseen; 1
desembalando; 1
desenrollado; 1
desenvolver; 2
desenvolviendo; 2
desenvolvieran; 1
desenvolvió; 2
desenvolvía; 1
deseo; 5
deseosa; 1
deseoso; 4
deseosos; 1
desesperación; 1
desesperada; 1
desesperado; 10
desesperado; 2
deseó; 4
desfilaban; 2
desfiló; 1
desgarrador; 1
desgarrando; 1
desgracia; 2
desgraciadamente; 2
desgraciados; 1
desgracias; 1
desgranaba; 1
desgreñada; 1
desierto; 2
desigual; 1
desilusionada; 2
desinflara; 1
deslizaba; 6
deslizaban; 2
deslizan; 1
deslizara; 1
deslizaron; 3
deslizarse; 2
deslizándose; 1
deslizó; 8
desmayado; 3
desmayara; 1
desmayarse; 2
desmañado; 1
desocupado; 1
desordenado; 1
despacho; 2
despacio; 1
desparramaba; 1
desparramando; 1
desparramó; 2
despectiva; 2
despectivo; 1
despectivo; 1
despedida; 1
despedirme; 1
despedirse; 3
despedía; 1
despedían; 1
despejadas; 1
despejado; 1
desperezándose; 1
desperezó; 1
despertaba; 1
despertado; 2
despertador; 1
despertar; 4
despertara; 1
despertarlo; 3
despertaron; 3
despertarse; 2
desperté; 2
despertó; 9
despidieron; 1
despierta; 1
despierto; 4
despistado; 1
desplomaba; 1
desplomadas; 1
desplomando; 1
desplomaron; 1
desplomarse; 1
desplomó; 1
desprenderse; 1
desprendió; 1
despreocupación; 1
despreocupado; 1
después; 38
destartaladas; 1
destartalado; 1
destello; 1
desternillaban; 1
desteñido; 1
destinado; 1
destino; 2
destrozaría; 1
destruida; 3
destruimos; 1
destruirá; 1
desuso; 1
desvanecieron; 1
desvaneció; 4
desvanecían; 1
desvencijada; 1
desventaja; 1
desviarlas; 1
desviarle; 1
desvió; 1
detalle; 1
detectaba; 2
detectar; 1
detectaran; 1
detectaron; 1
detectó; 1
detendrá; 2
detendría; 1
detener; 8
detenerlo; 1
detenernos; 1
deteneros; 2
detenerse; 2
detenga; 1
detengas; 1
deteniéndolo; 1
deteniéndose; 1
detestaba; 1
detestaban; 3
detestables; 1
detestado; 1
detestamos; 1
detestara; 1
detesto; 1
detiene; 2
detienen; 1
detrás; 46
detuvieran; 1
detuvieron; 5
detuvo; 26
deuda; 1
devolución; 1
devolver; 2
devolverle; 1
devolverlo; 1
devolvieran; 1
devolviéndosela; 1
devolviéndoselo; 1
devolvió; 2
devuelto; 1
devuelva; 1
di; 1
diablos; 1
diabólica; 1
diagonal; 1
diagrama; 1
diario; 1
dibujaba; 1
dibujo; 1
dice; 17
dicen; 12
dices; 2
dicho; 19
dicho; 1
diciembre; 1
diciendo; 21
diciéndoles; 1
diciéndolo; 1
diciéndome; 1
dictada; 1
diecisiete; 1
dieciséis; 1
diente; 1
dientes; 12
diera; 1
dieron; 12
diestro; 1
diez; 23
diferencia; 3
diferencias; 1
diferente; 6
diferentes; 9
dificultad; 8
dificultades; 1
difícil; 24
diga; 1
digas; 7
digo; 7
digáis; 1
dije; 19
dijera; 1
dijeran; 1
dijeras; 1
dijeron; 1
dijiste; 3
dijisteis; 1
dijo; 74
dijo; 1
dime; 1
diminuta; 1
diminutivo; 1
diminuto; 3
dinero; 14
dinos; 1
dio; 74
